timestamp,event_duration_s,peak_order,peak_feedback,max_error,rms_error,mean_stress,avg_weight,is_loaded
2026-02-26 03:58:02,ARMGC_212,2.31,199,242,92,38.18,28.66,85.41,-1.0,0
2026-02-26 04:00:37,ARMGC_212,36.02,4642,4569,4691,1299.0,320.1,10359.96,-1.2,0
2026-02-26 04:00:40,ARMGC_212,2.69,199,303,147,59.83,43.06,100.2,-1.0,0
2026-02-26 04:01:43,ARMGC_246,21.9,5287,4940,5247,1892.3,617.87,9823.61,-0.9,0
2026-02-26 04:01:43,21.99,5287,4927,5287,1932.33,633.77,-0.9,0
2026-02-26 04:01:46,ARMGC_246,2.28,199,181,82,44.44,29.23,53.47,-1.0,0
2026-02-26 04:01:46,2.28,199,180,81,43.45,29.33,-1.0,0
2026-02-26 04:05:00,ARMGC_246,65.84,5999,6085,6002,1294.97,286.86,22089.17,1.7,0
2026-02-26 04:05:00,65.82,5999,6089,6016,1309.85,289.1,1.7,0
2026-02-26 04:05:03,ARMGC_246,2.98,199,281,150,56.84,42.76,150.96,1.7,0
2026-02-26 04:05:03,2.98,199,276,147,55.89,43.3,1.8,0
2026-02-26 04:08:03,ARMGC_246,74.4,5999,6115,5991,1202.76,249.5,20663.77,1.4,0
2026-02-26 04:08:06,76.81,5999,6109,5991,1185.57,243.43,1.3,0
2026-02-26 04:08:06,ARMGC_246,2.47,199,309,140,65.85,47.28,77.46,0.2,0
2026-02-26 04:12:15,ARMGC_212,112.33,10000,10129,10000,2127.82,495.1,52862.52,-4.4,0
2026-02-26 04:15:15,85.14,5999,6149,5999,1168.36,241.88,1.3,0
2026-02-26 04:15:15,ARMGC_246,84.98,5999,6128,5906,1106.79,228.23,24580.68,1.3,0
2026-02-26 04:17:30,ARMGC_212,29.4,3787,3725,3745,1083.19,285.37,7263.05,-0.1,0
2026-02-26 04:17:33,ARMGC_212,2.48,199,223,85,40.96,29.09,71.04,0.0,0
2026-02-26 04:19:04,37.37,5999,6109,6029,1748.33,464.57,1.6,0
2026-02-26 04:19:04,ARMGC_246,37.39,5999,6109,6029,1720.6,455.02,14916.73,1.6,0
2026-02-26 04:20:10,56.18,5999,6086,5992,1167.67,259.83,1.4,0
2026-02-26 04:20:10,ARMGC_246,56.18,5999,6094,5973,1135.98,254.02,18371.77,1.4,0
2026-02-26 04:20:13,2.49,199,307,145,68.15,49.21,1.5,0
2026-02-26 04:20:13,ARMGC_246,2.49,199,307,145,64.63,46.57,88.03,1.5,0
2026-02-26 04:24:02,59.34,5999,6134,5999,1423.97,329.99,2.7,0
2026-02-26 04:24:02,ARMGC_246,59.34,5999,6134,5999,1401.97,322.5,17892.29,2.7,0
2026-02-26 04:26:03,ARMGC_212,29.34,3785,3684,3785,1135.6,299.77,7692.8,0.1,0
2026-02-26 04:26:06,ARMGC_212,2.9,199,228,79,32.56,29.05,110.88,0.0,0
2026-02-26 04:27:25,41.8,5999,6082,5999,1659.57,432.08,1.7,0
2026-02-26 04:27:25,ARMGC_246,41.81,5999,6080,5993,1620.89,420.11,16319.23,1.7,0
2026-02-26 04:27:33,ARMGC_212,1.51,9084,27,9084,8382.95,4688.98,38.39,-0.2,0
2026-02-26 04:30:21,ARMGC_212,157.55,10000,10178,9952,1583.58,331.31,68745.69,-1.1,0
2026-02-26 04:30:24,ARMGC_212,3.02,199,299,95,44.99,37.69,120.36,-1.0,0
2026-02-26 04:31:22,ARMGC_246,65.96,5999,6082,6029,1359.02,296.61,18573.75,1.4,0
2026-02-26 04:31:22,65.64,5999,6087,6031,1308.8,283.65,1.4,0
2026-02-26 04:31:25,2.87,199,318,123,66.08,51.56,1.6,0
2026-02-26 04:31:25,ARMGC_246,2.89,199,318,123,62.37,49.06,128.79,1.6,0
2026-02-26 04:32:33,ARMGC_246,33.98,5999,6105,6273,1937.58,552.05,15236.34,0.6,0
2026-02-26 04:33:28,ARMGC_212,69.63,8679,8471,8522,1921.75,396.24,26234.79,1.2,0
2026-02-26 04:37:46,34.16,5999,6119,5999,1861.63,531.87,-0.8,0
2026-02-26 04:37:46,ARMGC_246,34.07,5999,6173,5954,1793.34,505.81,13330.28,-0.8,0
2026-02-26 04:38:38,ARMGC_246,30.25,5999,6091,6032,1669.48,469.87,14081.06,-0.4,0
2026-02-26 04:38:41,ARMGC_246,2.48,199,304,152,70.65,51.36,92.01,-1.4,0
2026-02-26 04:38:41,32.34,5999,6087,6002,1479.64,401.63,-0.5,0
2026-02-26 04:40:29,ARMGC_212,80.02,9845,9041,9845,1470.92,303.89,27519.21,0.8,0
2026-02-26 04:40:32,ARMGC_212,2.89,199,309,110,54.95,47.65,248.32,1.0,0
2026-02-26 04:41:33,34.18,5999,6130,5975,1823.72,518.51,-0.5,0
2026-02-26 04:41:33,ARMGC_246,34.16,5999,6171,5963,1782.05,503.05,14025.96,-0.5,0
2026-02-26 04:42:55,ARMGC_212,76.53,9842,9546,9809,2195.44,450.49,30001.17,0.0,0
2026-02-26 04:42:58,ARMGC_212,2.7,199,283,103,45.71,33.51,91.37,0.0,0
2026-02-26 04:43:53,33.26,5999,6027,6051,1752.48,485.92,2.0,0
2026-02-26 04:43:53,ARMGC_246,33.76,5999,6041,6052,1856.67,520.99,15587.52,2.0,0
2026-02-26 04:46:59,34.68,5999,6152,6005,1857.96,528.59,2.1,0
2026-02-26 04:46:59,ARMGC_246,34.68,5999,6152,6005,1829.69,518.41,14918.2,2.1,0
2026-02-26 04:47:47,ARMGC_212,25.17,3284,3266,3340,973.13,269.35,6162.75,-1.6,0
2026-02-26 04:47:50,ARMGC_212,2.88,199,300,143,54.9,37.46,119.96,-2.0,0
2026-02-26 04:49:19,ARMGC_246,30.81,5999,6120,5878,1959.3,655.97,8130.81,2.0,0
2026-02-26 04:50:27,57.71,5999,6085,5929,1095.62,331.49,2.7,0
2026-02-26 04:50:27,ARMGC_246,57.88,5999,6082,5811,993.72,310.34,8093.98,2.6,0
2026-02-26 04:51:51,ARMGC_212,87.7,10000,9060,9997,1050.69,276.2,6381.59,1.1,0
2026-02-26 04:51:54,ARMGC_212,2.99,199,297,105,50.49,44.75,144.26,1.0,0
2026-02-26 04:53:47,ARMGC_246,59.81,5999,6122,5933,1356.86,312.77,19667.64,3.2,0
2026-02-26 04:53:47,59.9,5999,6120,5999,1390.0,322.05,3.2,0
2026-02-26 04:56:00,ARMGC_246,39.5,5999,6096,6012,1633.32,426.39,16681.95,3.1,0
2026-02-26 04:56:00,39.59,5999,6087,6016,1675.49,440.26,3.1,0
2026-02-26 04:56:03,ARMGC_246,2.59,199,255,85,43.65,37.7,159.33,3.0,0
2026-02-26 04:56:03,2.57,199,250,89,44.92,38.48,3.0,0
2026-02-26 04:59:10,ARMGC_212,53.67,10000,10078,9839,2660.2,653.55,29663.92,-2.1,0
2026-02-26 04:59:47,67.66,5999,6109,5999,1304.92,287.75,3.4,0
2026-02-26 04:59:47,ARMGC_246,67.63,5999,6109,5972,1278.64,282.09,22160.21,3.4,0
2026-02-26 05:01:13,ARMGC_212,109.96,10000,10155,5047,935.26,206.35,39473.27,-1.5,0
2026-02-26 05:02:19,65.45,5999,6090,6036,1309.44,285.4,-1.3,0
2026-02-26 05:02:19,ARMGC_246,65.45,5999,6079,6032,1270.38,274.2,17887.97,-1.3,0
2026-02-26 05:02:22,ARMGC_246,2.57,199,238,79,38.0,32.18,90.95,-2.0,0
2026-02-26 05:02:22,2.7,199,247,79,38.49,32.94,-2.0,0
2026-02-26 05:05:45,ARMGC_246,41.31,5999,6027,5989,1575.51,409.47,16354.71,3.5,0
2026-02-26 05:05:45,41.22,5999,6029,5998,1570.18,407.12,3.5,0
2026-02-26 05:08:16,ARMGC_212,53.58,6560,6379,6574,1620.9,353.48,16936.55,0.5,0
2026-02-26 05:09:15,31.27,5999,6118,5999,1964.35,578.19,0.9,0
2026-02-26 05:09:15,ARMGC_246,31.27,5999,6118,5999,1934.31,567.07,12872.35,0.9,0
2026-02-26 05:09:19,3.49,199,319,151,64.52,45.48,0.3,0
2026-02-26 05:09:19,ARMGC_246,3.48,199,319,159,62.53,43.89,124.96,0.3,0
2026-02-26 05:12:14,ARMGC_212,96.47,10000,10131,9995,1996.94,386.32,39072.95,-1.0,0
2026-02-26 05:12:25,ARMGC_246,83.37,5999,6096,5999,1206.5,248.86,24071.3,1.9,0
2026-02-26 05:12:25,82.94,5999,6109,5999,1150.16,236.55,1.9,0
2026-02-26 05:12:28,ARMGC_246,2.7,199,318,130,63.61,49.66,129.72,1.8,0
2026-02-26 05:12:28,2.78,199,317,143,69.17,52.02,1.8,0
2026-02-26 05:13:15,ARMGC_212,33.09,4233,4150,4236,1007.76,246.24,8137.87,-1.6,0
2026-02-26 05:17:36,ARMGC_212,35.73,4223,4124,4352,1157.83,295.29,11993.94,2.0,0
2026-02-26 05:18:50,ARMGC_246,48.35,5999,6105,5879,1452.46,357.2,17802.2,3.0,0
2026-02-26 05:18:50,48.44,5999,6101,5920,1495.85,371.01,3.0,0
2026-02-26 05:18:54,3.27,199,305,171,68.16,50.72,3.0,0
2026-02-26 05:18:54,ARMGC_246,3.29,199,303,173,71.21,52.85,357.01,3.0,0
2026-02-26 05:21:02,ARMGC_212,94.73,8022,7886,7988,1557.03,300.5,25797.71,2.0,0
2026-02-26 05:22:10,ARMGC_246,39.7,5999,6118,6031,1704.2,452.65,14676.32,0.2,0
2026-02-26 05:22:13,43.01,5999,6118,6033,1682.55,435.72,0.2,0
2026-02-26 05:22:13,ARMGC_246,3.19,199,303,133,59.11,43.62,126.47,-0.2,0
2026-02-26 05:24:36,21.89,5289,4970,5344,1968.79,644.03,1.0,0
2026-02-26 05:24:36,ARMGC_246,21.88,5289,4957,5346,1924.42,624.06,10784.72,1.0,0
2026-02-26 05:24:39,3.28,199,242,90,37.98,33.29,0.7,0
2026-02-26 05:24:40,ARMGC_246,3.29,199,234,90,37.55,32.55,172.46,0.7,0
2026-02-26 05:25:31,ARMGC_212,168.92,10000,10186,9818,1723.76,358.8,67557.93,0.6,0
2026-02-26 05:25:34,ARMGC_212,2.6,199,297,109,46.08,39.35,209.3,0.4,0
2026-02-26 05:27:47,ARMGC_246,57.4,5999,6099,6023,1455.78,335.44,19347.85,2.6,0
2026-02-26 05:27:49,ARMGC_246,2.59,199,337,165,79.97,61.07,160.16,2.2,0
2026-02-26 05:27:49,59.63,5999,6088,6018,1347.4,303.65,2.6,0
2026-02-26 05:28:54,ARMGC_212,94.78,10000,10125,10014,2003.84,385.61,38263.51,0.4,0
2026-02-26 05:28:57,ARMGC_212,2.41,199,234,92,40.22,31.75,73.96,0.4,0
2026-02-26 05:30:47,33.65,5999,6159,5993,1813.3,518.08,-0.5,0
2026-02-26 05:30:47,ARMGC_246,33.75,5999,6115,5942,1806.81,514.82,13837.02,-0.5,0
2026-02-26 05:38:30,41.91,5999,6101,6052,1599.69,410.44,3.2,0
2026-02-26 05:38:30,ARMGC_246,42.4,5999,6113,6056,1689.01,437.95,17190.36,3.2,0
2026-02-26 05:42:43,71.88,5999,6113,5922,1233.02,253.44,1.7,0
2026-02-26 05:42:43,ARMGC_246,71.88,5999,6118,5911,1212.87,246.74,22267.72,1.7,0
2026-02-26 05:44:23,ARMGC_246,84.07,5999,6113,5998,1000.86,205.39,24329.34,1.8,0
2026-02-26 05:44:26,ARMGC_246,2.58,199,314,151,69.07,53.08,130.64,1.5,0
2026-02-26 05:44:26,86.77,5999,6126,5999,1011.26,204.07,1.8,0
2026-02-26 05:50:15,ARMGC_212,126.3,10000,10132,9963,1230.62,241.45,37662.36,-1.8,0
2026-02-26 05:52:08,76.21,5999,6136,5926,1492.3,350.08,0.6,0
2026-02-26 05:52:08,ARMGC_246,76.2,5999,6132,5919,1473.04,344.0,23167.55,0.6,0
2026-02-26 05:52:28,ARMGC_212,29.54,3790,3693,3791,1150.45,304.69,7806.84,-0.2,0
2026-02-26 05:52:31,ARMGC_212,2.78,199,309,102,49.59,41.2,160.95,-0.6,0
2026-02-26 06:00:45,ARMGC_212,95.01,10000,10155,9974,2039.28,395.67,40510.3,0.6,0
2026-02-26 06:00:48,ARMGC_212,2.3,199,243,96,37.41,29.7,84.88,0.0,0
2026-02-26 06:03:40,31.25,5999,6111,6054,1977.35,579.57,0.8,0
2026-02-26 06:03:43,ARMGC_246,33.55,5999,6111,6054,1794.6,499.71,14375.53,0.8,0
2026-02-26 06:03:43,2.57,199,322,171,81.14,58.7,0.9,0
2026-02-26 06:04:04,ARMGC_212,92.34,10000,9574,9933,1374.71,283.03,29353.71,-1.8,0
2026-02-26 06:09:44,64.75,5999,6177,5977,1604.56,396.26,-1.5,0
2026-02-26 06:09:44,ARMGC_246,65.02,5999,6126,5982,1627.34,402.71,19406.96,-1.5,0
2026-02-26 06:09:47,3.08,199,248,131,60.08,44.06,-1.4,0
2026-02-26 06:09:47,ARMGC_246,3.08,199,247,126,58.61,42.95,93.59,-1.4,0
2026-02-26 06:13:12,31.23,5999,6097,6050,1984.46,579.59,2.6,0
2026-02-26 06:13:12,ARMGC_246,31.25,5999,6123,6045,1949.19,567.08,14097.62,2.6,0
2026-02-26 06:13:14,ARMGC_246,2.47,199,316,162,75.57,54.73,146.13,2.6,0
2026-02-26 06:13:14,2.47,199,318,162,78.9,57.78,2.6,0
2026-02-26 06:13:32,ARMGC_212,52.09,6286,6116,6297,1534.78,346.77,16432.94,1.1,0
2026-02-26 06:15:39,68.27,5999,6116,5968,1567.46,379.6,-0.5,0
2026-02-26 06:15:39,ARMGC_246,68.18,5999,6116,5965,1537.61,370.55,19551.89,-0.5,0
2026-02-26 06:18:45,ARMGC_246,25.41,5293,4915,5182,1748.19,570.25,13368.13,3.2,0
2026-02-26 06:18:45,25.59,5293,4905,5293,1820.75,596.86,3.2,0
2026-02-26 06:18:49,3.19,199,202,133,54.91,38.4,3.6,0
2026-02-26 06:18:49,ARMGC_246,3.28,199,206,137,50.73,35.85,266.83,3.6,0
2026-02-26 06:19:51,ARMGC_212,29.27,3786,3743,3794,1100.55,288.07,7619.47,0.7,0
2026-02-26 06:19:55,ARMGC_212,3.22,199,231,64,29.89,24.79,106.31,1.4,0
2026-02-26 06:22:57,63.54,5999,6110,6033,1552.95,385.02,0.5,0
2026-02-26 06:22:57,ARMGC_246,63.72,5999,6105,6035,1575.84,392.93,31180.29,0.6,0
2026-02-26 06:23:00,ARMGC_246,2.09,199,230,106,55.5,40.09,63.01,-0.3,0
2026-02-26 06:28:08,ARMGC_212,45.3,3787,1096,3780,511.04,69.28,2476.18,2.1,0
2026-02-26 06:28:44,ARMGC_212,25.76,3450,3430,3401,789.73,204.71,6644.19,0.4,0
2026-02-26 06:28:47,ARMGC_212,2.8,199,303,115,50.52,37.07,134.73,1.6,0
2026-02-26 06:30:17,ARMGC_246,21.91,5288,4971,5296,1926.53,625.22,10450.8,1.2,0
2026-02-26 06:30:21,2.58,199,249,87,43.66,30.48,1.0,0
2026-02-26 06:30:21,ARMGC_246,2.58,199,247,84,42.07,29.12,71.04,1.0,0
2026-02-26 06:33:40,ARMGC_246,31.04,5999,6140,6064,1930.98,562.69,16140.74,3.9,0
2026-02-26 06:33:43,2.4,199,269,122,55.42,45.5,4.2,0
3.36,125.0,4.2,0
2026-02-26 06:40:26,ARMGC_212,29.65,3790,3759,3790,1149.08,305.74,7601.85,-0.1,0
2026-02-26 06:40:29,ARMGC_212,2.7,199,296,145,59.89,41.44,102.81,0.0,0
2026-02-26 06:45:45,ARMGC_212,65.42,8472,8303,8489,1962.62,409.94,23739.89,-1.4,0
2026-02-26 06:45:48,ARMGC_212,2.6,199,236,87,35.9,28.03,105.6,-1.0,0
2026-02-26 06:47:51,21.9,5287,4894,5236,1882.25,610.6,0.5,0
2026-02-26 06:47:51,ARMGC_246,21.9,5271,4918,5225,1818.58,582.0,10418.13,0.5,0
2026-02-26 06:47:54,ARMGC_212,35.47,4233,4155,4145,1123.48,277.03,9737.75,0.5,0
2026-02-26 06:47:56,ARMGC_246,3.48,199,213,144,61.77,42.69,177.71,0.5,0
2026-02-26 06:47:56,3.58,199,214,145,63.86,44.98,0.5,0
2026-02-26 06:50:28,30.91,5999,6112,6066,1921.17,559.15,1.9,0
2026-02-26 06:50:28,ARMGC_246,31.2,5999,6112,6066,1969.21,576.24,13544.53,1.9,0
2026-02-26 06:50:31,2.36,199,289,154,70.12,54.29,1.7,0
2026-02-26 06:50:31,ARMGC_246,2.38,199,289,154,68.0,52.11,146.61,1.7,0
2026-02-26 06:59:46,59.31,5999,6102,6010,1366.79,310.46,1.6,0
2026-02-26 06:59:47,ARMGC_246,59.31,5999,6099,6006,1326.82,299.79,19509.89,1.6,0
2026-02-26 07:08:05,ARMGC_212,32.79,4234,4192,4261,1221.1,309.14,8766.19,-0.7,0
2026-02-26 07:08:08,ARMGC_212,2.4,199,234,65,31.26,27.0,91.69,-0.8,0
2026-02-26 07:12:22,ARMGC_212,74.91,9279,9036,9279,2126.17,436.0,28061.86,-1.8,0
2026-02-26 07:16:10,ARMGC_212,33.96,10000,10094,10000,3393.68,997.88,26972.62,0.1,0
2026-02-26 07:17:22,ARMGC_212,58.66,7680,7486,7630,1568.24,324.19,19488.33,-0.1,0
2026-02-26 07:17:25,ARMGC_212,2.32,199,233,120,49.8,35.35,75.98,0.0,0
2026-02-26 07:19:53,59.71,5999,6122,5945,1381.87,319.86,1.0,0
2026-02-26 07:19:53,ARMGC_246,59.51,5999,6143,5887,1309.61,300.31,18411.17,1.0,0
2026-02-26 07:23:27,ARMGC_212,34.46,4195,4130,4139,1095.91,268.92,9159.8,1.1,0
2026-02-26 07:25:59,ARMGC_212,68.72,8036,6727,8036,1319.67,266.69,17170.19,1.1,0
2026-02-26 07:30:43,ARMGC_212,78.66,5423,5313,5383,1217.81,291.76,21559.29,-1.8,0
2026-02-26 07:32:33,57.2,5999,6082,6026,1462.23,337.49,0.3,0
2026-02-26 07:32:33,ARMGC_246,57.0,5999,6101,6032,1395.59,318.15,16864.28,0.3,0
2026-02-26 07:32:36,ARMGC_246,2.47,199,266,101,45.99,39.72,99.95,0.5,0
2026-02-26 07:32:37,2.58,199,271,108,51.02,42.68,0.5,0
2026-02-26 07:39:38,ARMGC_212,100.9,10000,10166,9947,2103.89,471.18,50182.92,2.1,0
2026-02-26 07:39:41,ARMGC_212,2.48,199,228,73,37.34,25.57,66.26,2.3,0
2026-02-26 07:41:18,ARMGC_246,202.74,5999,6146,5934,925.21,182.61,49500.8,-0.1,0
2026-02-26 07:41:18,202.84,5999,6151,5999,940.09,185.56,-0.1,0
2026-02-26 07:41:22,ARMGC_246,3.98,199,176,107,48.32,33.53,94.81,-0.9,0
2026-02-26 07:41:22,4.08,199,177,108,49.07,34.08,-0.9,0
2026-02-26 07:45:06,ARMGC_212,27.34,3280,3284,3327,995.7,274.01,6354.89,-1.9,0
2026-02-26 07:47:59,ARMGC_212,64.58,8040,7794,8068,1858.32,387.91,20616.47,-1.4,0
2026-02-26 07:51:01,65.17,5999,6140,5999,1451.39,371.78,0.2,0
2026-02-26 07:51:01,ARMGC_246,64.8,5999,6134,5955,1364.74,347.79,23311.95,0.2,0
2026-02-26 07:51:37,ARMGC_246,33.23,5999,6088,2997,594.55,187.93,14438.12,0.4,0
2026-02-26 07:51:40,ARMGC_246,2.78,199,319,166,76.82,57.52,122.17,0.1,0
2026-02-26 07:51:40,2.78,199,319,167,80.09,60.05,0.1,0
2026-02-26 07:52:06,ARMGC_212,62.61,8036,7783,8036,1967.37,423.98,20003.59,0.4,0
2026-02-26 07:52:08,ARMGC_212,2.78,199,280,85,39.86,30.81,83.09,0.1,0
2026-02-26 07:55:33,ARMGC_212,40.6,5010,4913,4982,1274.02,297.83,11594.73,1.2,0
2026-02-26 07:55:54,48.63,5999,6127,6049,1605.35,397.68,0.6,0
2026-02-26 07:55:54,ARMGC_246,48.54,5999,6115,6049,1543.33,378.99,17834.96,0.6,0
2026-02-26 07:55:57,2.59,199,278,115,51.51,43.08,0.1,0
2026-02-26 07:55:57,ARMGC_246,3.0,199,321,122,59.37,46.17,118.68,0.2,0
2026-02-26 07:58:23,33.04,5999,6037,6013,1867.13,535.04,0.6,0
2026-02-26 07:58:23,ARMGC_246,32.97,5999,6037,6015,1814.91,515.02,14179.55,0.6,0
2026-02-26 08:00:11,ARMGC_212,38.85,5007,4852,4977,1293.79,307.68,9692.94,-0.1,0
2026-02-26 08:00:14,ARMGC_212,2.6,199,284,109,44.8,32.85,76.37,0.0,0
2026-02-26 08:02:07,ARMGC_246,39.59,5999,6071,5951,1594.49,420.01,15624.86,2.3,0
2026-02-26 08:02:07,39.9,5999,6072,5999,1690.09,452.14,2.3,0
2026-02-26 08:02:10,3.48,199,320,161,67.09,47.24,2.3,0
2026-02-26 08:02:10,ARMGC_246,3.48,199,317,172,68.28,46.24,139.8,2.3,0
2026-02-26 08:02:38,ARMGC_212,25.46,3284,3269,3310,998.99,278.45,6138.91,-2.9,0
2026-02-26 08:02:41,ARMGC_212,2.78,199,305,93,41.33,32.72,105.22,-3.2,0
2026-02-26 08:08:43,ARMGC_212,79.01,9620,9339,9586,2111.33,439.41,31133.32,0.4,0
2026-02-26 08:09:01,ARMGC_246,56.89,5999,6087,5995,1361.99,312.36,19392.61,2.5,0
2026-02-26 08:09:01,56.9,5999,6090,5995,1385.7,319.47,2.5,0
2026-02-26 08:09:04,2.36,199,281,146,62.82,50.61,2.5,0
91,141.11,2.4,0
2026-02-26 08:13:04,ARMGC_212,58.07,7286,7139,7268,1701.88,382.29,19054.45,0.0,0
2026-02-26 08:13:07,ARMGC_212,2.29,199,227,84,35.32,27.94,93.57,0.0,0
2026-02-26 08:13:08,54.89,5999,6098,6084,1527.02,386.8,2.6,0
2026-02-26 08:13:08,ARMGC_246,54.63,5999,6101,6085,1451.18,363.85,20191.84,2.6,0
2026-02-26 08:13:11,ARMGC_246,2.28,199,239,148,55.98,36.85,95.57,2.0,0
2026-02-26 08:13:11,2.37,199,242,156,60.11,39.2,2.0,0
2026-02-26 08:15:10,22.79,5448,5138,5457,2070.92,678.33,2.9,0
2026-02-26 08:15:10,ARMGC_246,22.59,5448,5158,5441,1964.99,633.49,11550.87,2.9,0
2026-02-26 08:15:14,2.67,199,247,81,33.21,27.7,4.2,0
2026-02-26 08:15:14,ARMGC_246,2.67,199,244,79,31.87,27.2,95.97,4.2,0
2026-02-26 08:15:24,ARMGC_212,57.11,7088,6898,7090,1760.52,382.47,16406.12,-0.2,0
2026-02-26 08:18:50,ARMGC_212,56.96,7084,6891,7107,1702.66,367.07,17411.6,-0.8,0
2026-02-26 08:21:35,ARMGC_246,21.89,5293,4862,5251,1886.54,610.94,11432.27,2.0,0
2026-02-26 08:21:35,21.69,5292,4860,5251,1854.16,595.44,2.0,0
2026-02-26 08:21:39,3.29,199,248,106,46.03,32.88,2.0,0
2026-02-26 08:21:39,ARMGC_246,3.28,199,254,106,44.12,31.32,108.22,2.0,0
2026-02-26 08:22:15,ARMGC_212,75.97,8886,8658,8915,2007.57,466.88,30756.47,-2.8,0
2026-02-26 08:29:17,34.06,5999,6104,5950,1786.04,504.72,1.2,0
2026-02-26 08:29:17,ARMGC_246,33.96,5999,6126,5937,1724.94,485.78,15469.08,1.2,0
2026-02-26 08:31:17,ARMGC_212,157.42,10000,10166,10032,1820.94,384.37,63981.03,-0.6,0
2026-02-26 08:31:41,ARMGC_246,33.26,5999,6062,6041,1766.04,493.54,15257.04,2.1,0
2026-02-26 08:31:41,33.36,5999,6064,6042,1805.86,507.93,2.1,0
2026-02-26 08:38:41,33.89,5999,6107,5969,1799.14,509.81,1.6,0
2026-02-26 08:38:41,ARMGC_246,34.16,5999,6196,5990,1834.97,521.96,15112.72,1.6,0
2026-02-26 08:40:57,ARMGC_246,33.05,5999,6109,6044,1770.31,494.31,14925.52,2.0,0
2026-02-26 08:42:21,ARMGC_212,107.34,10000,10185,9855,1889.63,359.04,45210.01,-0.9,0
2026-02-26 08:45:55,ARMGC_212,93.75,10000,9608,10025,1312.47,264.92,30082.32,-0.2,0
2026-02-26 08:48:21,33.95,5999,6151,5999,1880.17,540.88,1.9,0
2026-02-26 08:48:21,ARMGC_246,33.88,5999,6132,5965,1833.51,524.51,15294.0,1.9,0
2026-02-26 08:52:37,ARMGC_212,69.08,8678,8427,8678,2001.59,415.27,25381.55,0.9,0
2026-02-26 08:53:00,31.04,5999,6103,6056,1941.01,567.84,2.9,0
2026-02-26 08:53:00,ARMGC_246,30.95,5999,6088,6054,1878.52,545.02,16525.83,2.9,0
2026-02-26 08:53:03,2.37,199,314,206,96.2,63.45,3.0,0
2026-02-26 08:53:03,ARMGC_246,2.37,199,313,200,88.79,58.44,126.98,2.9,0
2026-02-26 08:55:36,21.73,5295,4956,5342,1893.8,613.76,1.7,0
2026-02-26 08:55:36,ARMGC_246,22.21,5295,4956,5353,1991.52,652.7,11621.0,1.7,0
2026-02-26 08:55:40,2.68,199,253,79,38.9,32.64,1.3,0
2026-02-26 08:55:40,ARMGC_246,2.7,199,248,80,36.98,30.62,90.55,1.3,0
2026-02-26 08:58:45,32.9,5999,6130,5937,1828.29,527.1,1.6,0
2026-02-26 08:58:45,ARMGC_246,32.78,5999,6130,5878,1762.89,504.6,15371.55,1.6,0
2026-02-26 08:59:21,ARMGC_212,31.54,3785,3746,3785,1089.41,281.14,7922.64,-3.8,0
2026-02-26 09:03:34,ARMGC_246,81.23,5999,6129,6004,1404.53,316.97,24348.73,0.2,0
2026-02-26 09:03:34,81.34,5999,6144,5999,1439.88,326.37,0.2,0
2026-02-26 09:04:59,ARMGC_212,68.29,8256,8024,8285,1924.01,416.69,25282.0,3.4,0
2026-02-26 09:09:24,ARMGC_246,49.36,5999,6176,5999,1569.21,386.96,21428.94,3.3,0
2026-02-26 09:09:24,48.95,5999,6176,5990,1481.68,360.89,3.3,0
2026-02-26 09:13:46,ARMGC_212,97.32,10000,10125,10000,2293.2,559.38,45843.84,-2.0,0
2026-02-26 09:16:26,81.13,5999,6087,6014,1419.98,320.44,0.9,0
2026-02-26 09:16:26,ARMGC_246,81.13,5999,6107,6004,1400.74,314.33,22063.53,0.9,0
2026-02-26 09:22:00,59.01,5999,6119,5987,1362.25,313.06,1.7,0
2026-02-26 09:22:00,ARMGC_246,59.11,5999,6210,5989,1345.72,309.72,21987.04,1.7,0
2026-02-26 09:22:19,ARMGC_212,90.29,10000,10169,10000,2147.28,439.97,36175.07,-1.2,0
2026-02-26 09:22:22,ARMGC_212,2.72,199,302,89,40.72,33.04,92.85,-2.0,0
2026-02-26 09:24:24,39.99,5999,6111,6035,1769.41,472.85,0.9,0
2026-02-26 09:24:24,ARMGC_246,39.78,5999,6099,6035,1685.69,444.58,17184.4,0.9,0
2026-02-26 09:24:27,ARMGC_246,2.58,199,311,127,61.48,47.83,111.74,1.0,0
2026-02-26 09:24:27,2.7,199,314,132,67.69,51.06,1.0,0
2026-02-26 09:28:46,91.09,5999,6128,5999,1134.43,223.77,2.2,0
2026-02-26 09:28:46,ARMGC_246,91.09,5999,6128,5956,1116.4,219.02,28424.86,2.2,0
2026-02-26 09:29:12,ARMGC_246,16.17,3291,3200,3241,929.28,335.39,7262.79,1.9,0
2026-02-26 09:31:39,ARMGC_212,126.72,10000,10145,10017,1995.72,446.97,62072.51,0.0,0
2026-02-26 09:32:06,ARMGC_246,8.82,5999,6134,5987,3671.65,1773.81,10470.32,2.2,0
2026-02-26 09:33:46,96.53,5999,6316,3027,352.91,100.95,2.0,0
2026-02-26 09:33:46,ARMGC_246,96.53,5999,6316,3027,337.48,98.73,27411.65,2.0,0
2026-02-26 09:34:59,ARMGC_212,69.16,8882,8677,8978,2099.64,446.34,27816.03,0.5,0
2026-02-26 09:35:02,ARMGC_212,2.5,199,232,98,47.83,32.94,94.0,0.9,0
