timestamp,crane_id,fault_name,event_type,downtime_s,was_reset_pressed
2026-02-25 03:16:10,ARMGC_212,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 05:38:12,ARMGC_212,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 05:38:13,ARMGC_212,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 05:38:13,ARMGC_212,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 05:38:14,ARMGC_212,Spreader_Land_Fault_YD,Resolved,2.1,Not Pressed
2026-02-25 05:38:16,ARMGC_212,Spreader_Land_Fault_YD,Resolved,3.1,Not Pressed
2026-02-25 05:38:16,ARMGC_212,Spreader_Land_Fault_YD,Resolved,3.0,Not Pressed
2026-02-25 05:54:22,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 05:54:25,ARMGC_214,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-25 06:29:26,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 06:29:27,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 06:29:28,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 06:29:30,ARMGC_212,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-25 06:29:30,ARMGC_212,Spreader_Land_Fault_YT,Resolved,4.1,Not Pressed
2026-02-25 06:29:31,ARMGC_212,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-25 08:17:12,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 08:17:13,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 08:17:22,ARMGC_216,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-25 08:17:22,ARMGC_216,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-25 08:25:35,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 08:25:36,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 08:25:41,ARMGC_213,Spreader_Land_Fault_YD,Resolved,6.1,Not Pressed
2026-02-25 08:25:42,ARMGC_213,Spreader_Land_Fault_YD,Resolved,6.0,Not Pressed
2026-02-25 08:59:21,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 08:59:22,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 08:59:24,ARMGC_215,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-25 08:59:26,ARMGC_215,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-25 09:33:34,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 09:33:35,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 09:33:58,ARMGC_214,Spreader_Land_Fault_XT,Resolved,24.1,Not Pressed
2026-02-25 09:33:59,ARMGC_214,Spreader_Land_Fault_XT,Resolved,24.2,Not Pressed
2026-02-25 09:56:59,ARMGC_215,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 09:57:01,ARMGC_215,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 09:57:02,ARMGC_215,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-25 09:57:04,ARMGC_215,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-25 10:56:43,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 10:56:44,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 10:56:53,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-25 10:56:55,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-25 12:16:17,ARMGC_246,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 12:17:38,ARMGC_246,Spreader_Land_Fault_YT,Resolved,80.4,Not Pressed
2026-02-25 12:31:34,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 12:31:34,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 12:32:04,ARMGC_214,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-25 12:32:04,ARMGC_214,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-25 12:45:54,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 12:45:55,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 12:45:57,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-25 12:45:58,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-25 12:58:49,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 12:58:49,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 12:59:46,ARMGC_214,Spreader_Land_Fault_XT,Resolved,57.3,Not Pressed
2026-02-25 12:59:46,ARMGC_214,Spreader_Land_Fault_XT,Resolved,57.3,Not Pressed
2026-02-25 13:03:26,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 13:03:27,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 13:03:51,ARMGC_214,Spreader_Land_Fault_XT,Resolved,24.2,Not Pressed
2026-02-25 13:03:51,ARMGC_214,Spreader_Land_Fault_XT,Resolved,24.2,Not Pressed
2026-02-25 13:36:03,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 13:36:06,ARMGC_216,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-25 15:15:39,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 15:15:40,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 15:15:45,ARMGC_214,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 15:15:46,ARMGC_214,Spreader_Land_Fault_YT,Resolved,6.0,Not Pressed
2026-02-25 16:54:51,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 16:54:54,ARMGC_216,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-25 17:34:07,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 17:34:09,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 17:34:55,ARMGC_211,Spreader_Land_Fault_XT,Resolved,48.3,Not Pressed
2026-02-25 17:34:57,ARMGC_211,Spreader_Land_Fault_XT,Resolved,48.3,Not Pressed
2026-02-25 18:54:04,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 18:54:06,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 18:54:10,ARMGC_211,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 18:54:12,ARMGC_211,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 20:35:54,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:35:55,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:35:55,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:36:04,ARMGC_212,Spreader_Land_Fault_YT,Resolved,10.3,Not Pressed
2026-02-25 20:36:07,ARMGC_212,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-25 20:36:07,ARMGC_212,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-25 20:52:48,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:52:49,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:52:49,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 20:53:01,ARMGC_212,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-25 20:53:01,ARMGC_212,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-25 20:53:02,ARMGC_212,Spreader_Land_Fault_YT,Resolved,14.2,Not Pressed
2026-02-25 21:12:05,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 21:12:06,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 21:12:46,ARMGC_211,Spreader_Land_Fault_XT,Resolved,39.3,Not Pressed
2026-02-25 21:12:47,ARMGC_211,Spreader_Land_Fault_XT,Resolved,42.3,Not Pressed
2026-02-25 21:33:18,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 21:33:20,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 21:33:23,ARMGC_215,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-25 21:33:24,ARMGC_215,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 21:42:21,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 21:42:23,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 21:42:24,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 21:42:39,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-25 21:42:39,ARMGC_212,Spreader_Land_Fault_YT,Resolved,17.3,Not Pressed
2026-02-25 21:42:41,ARMGC_212,Spreader_Land_Fault_YT,Resolved,18.1,Not Pressed
2026-02-25 21:51:58,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 21:51:58,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 21:52:10,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-25 21:52:11,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-25 22:02:50,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 22:02:50,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 22:03:02,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-25 22:03:02,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-25 22:20:26,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:20:26,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:20:50,ARMGC_214,Spreader_Land_Fault_YT,Resolved,24.1,Not Pressed
2026-02-25 22:20:50,ARMGC_214,Spreader_Land_Fault_YT,Resolved,24.1,Not Pressed
2026-02-25 22:28:14,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:28:14,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:28:15,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:28:43,ARMGC_212,Spreader_Land_Fault_YT,Resolved,28.6,Not Pressed
2026-02-25 22:28:44,ARMGC_212,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-25 22:28:45,ARMGC_212,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-25 22:29:45,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:29:46,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:30:03,ARMGC_215,Spreader_Land_Fault_YT,Resolved,18.2,Not Pressed
2026-02-25 22:30:04,ARMGC_215,Spreader_Land_Fault_YT,Resolved,18.2,Not Pressed
2026-02-25 22:31:02,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:31:03,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:31:04,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-25 22:31:09,ARMGC_212,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 22:31:10,ARMGC_212,Spreader_Land_Fault_YT,Resolved,7.2,Not Pressed
2026-02-25 22:31:10,ARMGC_212,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-25 22:46:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 22:46:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 22:46:41,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-25 22:46:41,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-25 23:40:58,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 23:41:00,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-25 23:41:15,ARMGC_213,Spreader_Land_Fault_YD,Resolved,15.1,Not Pressed
2026-02-25 23:41:16,ARMGC_213,Spreader_Land_Fault_YD,Resolved,18.1,Not Pressed
2026-02-25 23:56:28,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 23:56:28,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-25 23:56:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-25 23:56:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-26 00:14:05,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 00:14:06,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 00:14:27,ARMGC_213,Spreader_Land_Fault_YD,Resolved,21.1,Not Pressed
2026-02-26 00:14:29,ARMGC_213,Spreader_Land_Fault_YD,Resolved,24.2,Not Pressed
2026-02-26 00:59:18,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-26 01:00:16,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Resolved,57.4,Not Pressed
2026-02-26 01:10:43,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:10:44,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:10:45,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:10:58,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.3,Not Pressed
2026-02-26 01:10:59,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 01:11:00,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 01:38:26,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:38:28,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:38:49,ARMGC_215,Spreader_Land_Fault_YT,Resolved,21.1,Not Pressed
2026-02-26 01:38:50,ARMGC_215,Spreader_Land_Fault_YT,Resolved,24.2,Not Pressed
2026-02-26 01:53:29,ARMGC_213,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:53:30,ARMGC_213,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 01:53:59,ARMGC_213,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 01:54:00,ARMGC_213,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 03:38:38,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 03:38:39,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 03:38:50,ARMGC_216,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-26 03:38:51,ARMGC_216,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-26 04:00:46,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 04:00:49,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 04:00:58,ARMGC_213,Spreader_Land_Fault_YD,Resolved,9.1,Not Pressed
2026-02-26 04:00:58,ARMGC_213,Spreader_Land_Fault_YD,Resolved,12.1,Not Pressed
2026-02-26 04:29:16,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 04:29:17,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 04:29:28,ARMGC_214,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-26 04:29:29,ARMGC_214,Spreader_Land_Fault_YT,Resolved,12.1,Not Pressed
2026-02-26 06:17:40,ARMGC_215,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 06:17:41,ARMGC_215,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 06:18:01,ARMGC_215,Spreader_Land_Fault_YD,Resolved,21.1,Not Pressed
2026-02-26 06:18:02,ARMGC_215,Spreader_Land_Fault_YD,Resolved,21.2,Not Pressed
2026-02-26 06:20:53,ARMGC_215,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 06:20:54,ARMGC_215,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 06:21:06,ARMGC_215,Spreader_Land_Fault_XT,Resolved,12.2,Not Pressed
2026-02-26 06:21:08,ARMGC_215,Spreader_Land_Fault_XT,Resolved,15.2,Not Pressed
2026-02-26 06:23:12,ARMGC_215,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 06:23:15,ARMGC_215,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-26 07:03:45,ARMGC_213,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 07:03:46,ARMGC_213,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 07:03:49,ARMGC_213,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-26 07:03:51,ARMGC_213,Spreader_Land_Fault_YT,Resolved,6.0,Not Pressed
2026-02-26 07:06:47,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 07:06:49,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 07:06:50,ARMGC_213,Spreader_Land_Fault_YD,Resolved,3.1,Not Pressed
2026-02-26 07:06:52,ARMGC_213,Spreader_Land_Fault_YD,Resolved,3.1,Not Pressed
2026-02-26 07:33:34,ARMGC_246,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 07:33:37,ARMGC_246,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-26 07:38:49,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 07:38:51,ARMGC_215,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 07:39:19,ARMGC_215,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 07:39:22,ARMGC_215,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 08:04:03,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:04:03,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:04:09,ARMGC_214,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-26 08:04:12,ARMGC_214,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 08:06:58,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:06:58,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:07:37,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.3,Not Pressed
2026-02-26 08:07:38,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.3,Not Pressed
2026-02-26 08:53:44,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:53:44,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:53:47,ARMGC_214,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-26 08:53:47,ARMGC_214,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-26 09:23:20,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:21,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:22,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:36,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.3,Not Pressed
2026-02-26 09:23:36,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 09:23:37,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 11:05:55,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 11:05:55,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 11:06:04,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 11:06:04,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 12:44:40,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 12:44:41,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 12:45:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 12:45:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 16:12:04,ARMGC_246,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 16:12:07,ARMGC_246,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-26 16:19:40,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 16:19:40,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 16:19:49,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 16:19:49,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 17:22:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:22:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:22:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 17:22:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.0,Not Pressed
2026-02-26 17:50:38,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:50:38,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:50:47,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 17:50:47,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 18:07:57,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:07:57,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:08:00,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:08:00,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:21:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:21:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:22:17,ARMGC_214,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 18:22:17,ARMGC_214,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 18:34:06,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:34:06,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:34:12,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 18:34:12,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 18:40:23,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:40:24,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:40:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:40:27,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:44:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:44:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:44:40,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:44:40,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:46:17,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 18:46:17,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 18:46:26,ARMGC_211,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 18:46:26,ARMGC_211,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 20:28:49,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 20:28:50,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 20:29:05,ARMGC_211,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-26 20:29:05,ARMGC_211,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-26 20:34:18,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 20:34:18,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 20:34:21,ARMGC_213,Spreader_Land_Fault_YD,Resolved,3.0,Not Pressed
2026-02-26 20:34:24,ARMGC_213,Spreader_Land_Fault_YD,Resolved,6.0,Not Pressed
2026-02-26 20:59:13,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-26 20:59:43,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,30.2,Not Pressed
2026-02-26 22:01:40,ARMGC_216,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
